from	to
ENSG00000163930	ENSG00000177051
ENSG00000163930	ENSG00000177084
ENSG00000163930	ENSG00000177112
ENSG00000163930	ENSG00000177200
ENSG00000163930	ENSG00000177352
ENSG00000163930	ENSG00000177370
ENSG00000163930	ENSG00000177380
ENSG00000163930	ENSG00000177565
ENSG00000163930	ENSG00000177576
ENSG00000163930	ENSG00000177595
ENSG00000163930	ENSG00000177600
ENSG00000163930	ENSG00000177602
ENSG00000163930	ENSG00000177628
ENSG00000163930	ENSG00000177640
ENSG00000163930	ENSG00000177646
ENSG00000163930	ENSG00000177679
ENSG00000163930	ENSG00000177732
ENSG00000163930	ENSG00000177830
ENSG00000163930	ENSG00000177868
ENSG00000163930	ENSG00000177932
ENSG00000163930	ENSG00000177951
ENSG00000163930	ENSG00000177954
ENSG00000163930	ENSG00000177963
ENSG00000163930	ENSG00000177981
ENSG00000163930	ENSG00000178028
ENSG00000163930	ENSG00000178096
ENSG00000163930	ENSG00000178127
ENSG00000163930	ENSG00000178188
ENSG00000163930	ENSG00000178338
ENSG00000163930	ENSG00000178381
ENSG00000163930	ENSG00000178385
ENSG00000163930	ENSG00000178397
ENSG00000163930	ENSG00000178409
ENSG00000163930	ENSG00000178607
ENSG00000163930	ENSG00000178694
ENSG00000163930	ENSG00000178700
ENSG00000163930	ENSG00000178741
ENSG00000163930	ENSG00000178752
ENSG00000163930	ENSG00000178896
ENSG00000163930	ENSG00000178950
ENSG00000163930	ENSG00000178951
ENSG00000163930	ENSG00000178952
ENSG00000163930	ENSG00000178966
ENSG00000163930	ENSG00000178980
ENSG00000163930	ENSG00000178982
ENSG00000163930	ENSG00000179021
ENSG00000163930	ENSG00000179041
ENSG00000163930	ENSG00000179115
ENSG00000163930	ENSG00000179119
ENSG00000163930	ENSG00000179148
ENSG00000163930	ENSG00000179295
ENSG00000163930	ENSG00000179335
ENSG00000163930	ENSG00000179361
ENSG00000163930	ENSG00000179526
ENSG00000163930	ENSG00000179632
ENSG00000163930	ENSG00000179761
ENSG00000163930	ENSG00000179818
ENSG00000163930	ENSG00000179889
ENSG00000163930	ENSG00000179922
ENSG00000163930	ENSG00000179950
ENSG00000163930	ENSG00000179988
ENSG00000163930	ENSG00000180035
ENSG00000163930	ENSG00000180098
ENSG00000163930	ENSG00000180198
ENSG00000163930	ENSG00000180329
ENSG00000163930	ENSG00000180346
ENSG00000163930	ENSG00000180385
ENSG00000163930	ENSG00000180611
ENSG00000163930	ENSG00000180667
ENSG00000163930	ENSG00000180891
ENSG00000163930	ENSG00000180917
ENSG00000163930	ENSG00000180938
ENSG00000163930	ENSG00000181090
ENSG00000163930	ENSG00000181135
ENSG00000163930	ENSG00000181163
ENSG00000163930	ENSG00000181192
ENSG00000163930	ENSG00000181222
ENSG00000163930	ENSG00000181274
ENSG00000163930	ENSG00000181396
ENSG00000163930	ENSG00000181481
ENSG00000163930	ENSG00000181513
ENSG00000163930	ENSG00000181610
ENSG00000163930	ENSG00000181852
ENSG00000163930	ENSG00000181904
ENSG00000163930	ENSG00000181991
ENSG00000163930	ENSG00000182004
ENSG00000163930	ENSG00000182117
ENSG00000163930	ENSG00000182149
ENSG00000163930	ENSG00000182150
ENSG00000163930	ENSG00000182165
ENSG00000163930	ENSG00000182307
ENSG00000163930	ENSG00000182400
ENSG00000163930	ENSG00000182405
ENSG00000163930	ENSG00000182446
ENSG00000163930	ENSG00000182473
ENSG00000163930	ENSG00000182612
ENSG00000163930	ENSG00000182628
ENSG00000163930	ENSG00000182774
ENSG00000163930	ENSG00000182903
ENSG00000163930	ENSG00000182934
ENSG00000163930	ENSG00000182944
ENSG00000163930	ENSG00000183011
ENSG00000163930	ENSG00000183020
ENSG00000163930	ENSG00000183066
ENSG00000163930	ENSG00000183077
ENSG00000163930	ENSG00000183250
ENSG00000163930	ENSG00000183258
ENSG00000163930	ENSG00000183401
ENSG00000163930	ENSG00000183431
ENSG00000163930	ENSG00000183474
ENSG00000163930	ENSG00000183495
ENSG00000163930	ENSG00000183513
ENSG00000163930	ENSG00000183648
ENSG00000163930	ENSG00000183666
ENSG00000163930	ENSG00000183751
ENSG00000163930	ENSG00000183864
ENSG00000163930	ENSG00000183914
ENSG00000163930	ENSG00000183978
ENSG00000163930	ENSG00000184009
ENSG00000163930	ENSG00000184047
ENSG00000163930	ENSG00000184060
ENSG00000163930	ENSG00000184182
ENSG00000163930	ENSG00000184203
ENSG00000163930	ENSG00000184281
ENSG00000163930	ENSG00000184381
ENSG00000163930	ENSG00000184432
ENSG00000163930	ENSG00000184470
ENSG00000163930	ENSG00000184507
ENSG00000163930	ENSG00000184517
ENSG00000163930	ENSG00000184557
ENSG00000163930	ENSG00000184786
ENSG00000163930	ENSG00000184787
ENSG00000163930	ENSG00000184792
ENSG00000163930	ENSG00000184857
ENSG00000163930	ENSG00000184863
ENSG00000163930	ENSG00000184897
ENSG00000163930	ENSG00000184924
ENSG00000163930	ENSG00000184967
ENSG00000163930	ENSG00000184983
ENSG00000163930	ENSG00000184990
ENSG00000163930	ENSG00000185000
ENSG00000163930	ENSG00000185010
ENSG00000163930	ENSG00000185019
ENSG00000163930	ENSG00000185024
ENSG00000163930	ENSG00000185049
ENSG00000163930	ENSG00000185055
ENSG00000163930	ENSG00000185085
ENSG00000163930	ENSG00000185088
ENSG00000163930	ENSG00000185100
ENSG00000163930	ENSG00000185104
ENSG00000163930	ENSG00000185163
ENSG00000163930	ENSG00000185220
ENSG00000163930	ENSG00000185238
ENSG00000163930	ENSG00000185250
ENSG00000163930	ENSG00000185252
ENSG00000163930	ENSG00000185298
ENSG00000163930	ENSG00000185344
ENSG00000163930	ENSG00000185345
ENSG00000163930	ENSG00000185347
ENSG00000163930	ENSG00000185414
ENSG00000163930	ENSG00000185480
ENSG00000163930	ENSG00000185495
ENSG00000163930	ENSG00000185507
ENSG00000163930	ENSG00000185551
ENSG00000163930	ENSG00000185608
ENSG00000163930	ENSG00000185658
ENSG00000163930	ENSG00000185686
ENSG00000163930	ENSG00000185722
ENSG00000163930	ENSG00000185730
ENSG00000163930	ENSG00000185787
ENSG00000163930	ENSG00000185798
ENSG00000163930	ENSG00000185800
ENSG00000163930	ENSG00000185808
ENSG00000163930	ENSG00000185869
ENSG00000163930	ENSG00000185896
ENSG00000163930	ENSG00000185917
ENSG00000163930	ENSG00000185946
ENSG00000163930	ENSG00000186007
ENSG00000163930	ENSG00000186010
ENSG00000163930	ENSG00000186019
ENSG00000163930	ENSG00000186020
ENSG00000163930	ENSG00000186141
ENSG00000163930	ENSG00000186153
ENSG00000163930	ENSG00000186162
ENSG00000163930	ENSG00000186260
ENSG00000163930	ENSG00000186280
ENSG00000163930	ENSG00000186314
ENSG00000163930	ENSG00000186448
ENSG00000163930	ENSG00000186468
ENSG00000163930	ENSG00000186501
ENSG00000163930	ENSG00000186522
ENSG00000163930	ENSG00000186687
ENSG00000163930	ENSG00000186866
ENSG00000163930	ENSG00000186952
ENSG00000163930	ENSG00000186973
ENSG00000163930	ENSG00000187098
ENSG00000163930	ENSG00000187239
ENSG00000163930	ENSG00000187240
ENSG00000163930	ENSG00000187257
ENSG00000163930	ENSG00000187514
ENSG00000163930	ENSG00000187535
ENSG00000163930	ENSG00000187566
ENSG00000163930	ENSG00000187607
ENSG00000163930	ENSG00000187609
ENSG00000163930	ENSG00000187626
ENSG00000163930	ENSG00000187634
ENSG00000163930	ENSG00000187713
ENSG00000163930	ENSG00000187735
ENSG00000163930	ENSG00000187792
ENSG00000163930	ENSG00000187954
ENSG00000163930	ENSG00000188021
ENSG00000163930	ENSG00000188033
ENSG00000163930	ENSG00000188177
ENSG00000163930	ENSG00000188312
ENSG00000163930	ENSG00000188321
ENSG00000163930	ENSG00000188428
ENSG00000163930	ENSG00000188483
ENSG00000163930	ENSG00000188529
ENSG00000163930	ENSG00000188554
ENSG00000163930	ENSG00000188566
ENSG00000163930	ENSG00000188612
ENSG00000163930	ENSG00000188747
ENSG00000163930	ENSG00000188760
ENSG00000163930	ENSG00000188827
ENSG00000163930	ENSG00000188986
ENSG00000163930	ENSG00000188994
ENSG00000163930	ENSG00000189007
ENSG00000163930	ENSG00000189046
ENSG00000163930	ENSG00000189060
ENSG00000163930	ENSG00000189091
ENSG00000163930	ENSG00000189339
ENSG00000163930	ENSG00000196116
ENSG00000163930	ENSG00000196204
ENSG00000163930	ENSG00000196230
ENSG00000163930	ENSG00000196235
ENSG00000163930	ENSG00000196236
ENSG00000163930	ENSG00000196290
ENSG00000163930	ENSG00000196295
ENSG00000163930	ENSG00000196312
ENSG00000163930	ENSG00000196313
ENSG00000163930	ENSG00000196408
ENSG00000163930	ENSG00000196458
ENSG00000163930	ENSG00000196459
ENSG00000163930	ENSG00000196465
ENSG00000163930	ENSG00000196497
ENSG00000163930	ENSG00000196511
ENSG00000163930	ENSG00000196531
ENSG00000163930	ENSG00000196605
ENSG00000163930	ENSG00000196628
ENSG00000163930	ENSG00000196646
ENSG00000163930	ENSG00000196655
ENSG00000163930	ENSG00000196670
ENSG00000163930	ENSG00000196739
ENSG00000163930	ENSG00000196756
ENSG00000163930	ENSG00000196782
ENSG00000163930	ENSG00000196872
ENSG00000163930	ENSG00000196937
ENSG00000163930	ENSG00000196943
ENSG00000163930	ENSG00000196967
ENSG00000163930	ENSG00000196998
ENSG00000163930	ENSG00000197006
ENSG00000163930	ENSG00000197021
ENSG00000163930	ENSG00000197024
ENSG00000163930	ENSG00000197037
ENSG00000163930	ENSG00000197045
ENSG00000163930	ENSG00000197050
ENSG00000163930	ENSG00000197099
ENSG00000163930	ENSG00000197111
ENSG00000163930	ENSG00000197114
ENSG00000163930	ENSG00000197223
ENSG00000163930	ENSG00000197238
ENSG00000163930	ENSG00000197279
ENSG00000163930	ENSG00000197345
ENSG00000163930	ENSG00000197375
ENSG00000163930	ENSG00000197415
ENSG00000163930	ENSG00000197498
ENSG00000163930	ENSG00000197536
ENSG00000163930	ENSG00000197548
ENSG00000163930	ENSG00000197568
ENSG00000163930	ENSG00000197619
ENSG00000163930	ENSG00000197712
ENSG00000163930	ENSG00000197713
ENSG00000163930	ENSG00000197714
ENSG00000163930	ENSG00000197728
ENSG00000163930	ENSG00000197771
ENSG00000163930	ENSG00000197774
ENSG00000163930	ENSG00000197808
ENSG00000163930	ENSG00000197852
ENSG00000163930	ENSG00000197860
ENSG00000163930	ENSG00000197958
ENSG00000163930	ENSG00000197976
ENSG00000163930	ENSG00000198000
ENSG00000163930	ENSG00000198055
ENSG00000163930	ENSG00000198093
ENSG00000163930	ENSG00000198130
ENSG00000163930	ENSG00000198131
ENSG00000163930	ENSG00000198146
ENSG00000163930	ENSG00000198157
ENSG00000163930	ENSG00000198169
ENSG00000163930	ENSG00000198218
ENSG00000163930	ENSG00000198231
ENSG00000163930	ENSG00000198258
ENSG00000163930	ENSG00000198301
ENSG00000163930	ENSG00000198315
ENSG00000163930	ENSG00000198356
ENSG00000163930	ENSG00000198393
ENSG00000163930	ENSG00000198399
ENSG00000163930	ENSG00000198440
ENSG00000163930	ENSG00000198453
ENSG00000163930	ENSG00000198496
ENSG00000163930	ENSG00000198498
ENSG00000163930	ENSG00000198517
ENSG00000163930	ENSG00000198551
ENSG00000163930	ENSG00000198612
ENSG00000163930	ENSG00000198624
ENSG00000163930	ENSG00000198625
ENSG00000163930	ENSG00000198663
ENSG00000163930	ENSG00000198668
ENSG00000163930	ENSG00000198673
ENSG00000163930	ENSG00000198700
ENSG00000163930	ENSG00000198707
ENSG00000163930	ENSG00000198746
ENSG00000163930	ENSG00000198755
ENSG00000163930	ENSG00000198794
ENSG00000163930	ENSG00000198815
ENSG00000163930	ENSG00000198836
ENSG00000163930	ENSG00000198862
ENSG00000163930	ENSG00000198887
ENSG00000163930	ENSG00000198894
ENSG00000163930	ENSG00000198920
ENSG00000163930	ENSG00000198924
ENSG00000163930	ENSG00000198952
ENSG00000163930	ENSG00000199347
ENSG00000163930	ENSG00000199990
ENSG00000163930	ENSG00000202111
ENSG00000163930	ENSG00000203326
ENSG00000163930	ENSG00000203402
ENSG00000163930	ENSG00000203593
ENSG00000163930	ENSG00000203705
ENSG00000163930	ENSG00000203724
ENSG00000163930	ENSG00000203760
ENSG00000163930	ENSG00000203778
ENSG00000163930	ENSG00000203791
ENSG00000163930	ENSG00000203814
ENSG00000163930	ENSG00000203865
ENSG00000163930	ENSG00000203965
ENSG00000163930	ENSG00000203993
ENSG00000163930	ENSG00000204044
ENSG00000163930	ENSG00000204120
ENSG00000163930	ENSG00000204160
ENSG00000163930	ENSG00000204209
ENSG00000163930	ENSG00000204256
ENSG00000163930	ENSG00000204311
ENSG00000163930	ENSG00000204314
ENSG00000163930	ENSG00000204316
ENSG00000163930	ENSG00000204344
ENSG00000163930	ENSG00000204348
ENSG00000163930	ENSG00000204351
ENSG00000163930	ENSG00000204356
ENSG00000163930	ENSG00000204370
ENSG00000163930	ENSG00000204427
ENSG00000163930	ENSG00000204438
ENSG00000163930	ENSG00000204463
ENSG00000163930	ENSG00000204498
ENSG00000163930	ENSG00000204524
ENSG00000163930	ENSG00000204560
ENSG00000163930	ENSG00000204568
ENSG00000163930	ENSG00000204569
ENSG00000163930	ENSG00000204574
ENSG00000163930	ENSG00000204611
ENSG00000163930	ENSG00000204619
ENSG00000163930	ENSG00000204673
ENSG00000163930	ENSG00000204758
ENSG00000163930	ENSG00000204822
ENSG00000163930	ENSG00000204842
ENSG00000163930	ENSG00000204920
ENSG00000163930	ENSG00000204947
ENSG00000163930	ENSG00000204954
ENSG00000163930	ENSG00000204991
ENSG00000163930	ENSG00000205060
ENSG00000163930	ENSG00000205189
ENSG00000163930	ENSG00000205220
ENSG00000163930	ENSG00000205250
ENSG00000163930	ENSG00000205423
ENSG00000163930	ENSG00000205485
ENSG00000163930	ENSG00000205531
ENSG00000163930	ENSG00000205542
ENSG00000163930	ENSG00000205544
ENSG00000163930	ENSG00000205593
ENSG00000163930	ENSG00000205659
ENSG00000163930	ENSG00000205707
ENSG00000163930	ENSG00000205765
ENSG00000163930	ENSG00000205771
ENSG00000163930	ENSG00000205838
ENSG00000163930	ENSG00000205930
ENSG00000163930	ENSG00000205937
ENSG00000163930	ENSG00000206053
ENSG00000163930	ENSG00000206113
ENSG00000163930	ENSG00000206418
ENSG00000163930	ENSG00000206535
ENSG00000163930	ENSG00000206625
ENSG00000163930	ENSG00000208037
ENSG00000163930	ENSG00000210196
ENSG00000163930	ENSG00000211450
ENSG00000163930	ENSG00000211460
ENSG00000163930	ENSG00000213015
ENSG00000163930	ENSG00000213023
ENSG00000163930	ENSG00000213123
ENSG00000163930	ENSG00000213221
ENSG00000163930	ENSG00000213246
ENSG00000163930	ENSG00000213339
ENSG00000163930	ENSG00000213341
ENSG00000163930	ENSG00000213380
ENSG00000163930	ENSG00000213563
ENSG00000163930	ENSG00000213614
ENSG00000163930	ENSG00000213619
ENSG00000163930	ENSG00000213672
ENSG00000163930	ENSG00000213780
ENSG00000163930	ENSG00000213782
ENSG00000163930	ENSG00000213918
ENSG00000163930	ENSG00000214063
ENSG00000163930	ENSG00000214106
ENSG00000163930	ENSG00000214160
ENSG00000163930	ENSG00000214274
ENSG00000163930	ENSG00000214331
ENSG00000163930	ENSG00000214517
ENSG00000163930	ENSG00000214706
ENSG00000163930	ENSG00000214736
ENSG00000163930	ENSG00000214765
ENSG00000163930	ENSG00000214783
ENSG00000163930	ENSG00000215021
ENSG00000163930	ENSG00000215114
ENSG00000163930	ENSG00000215154
ENSG00000163930	ENSG00000215190
ENSG00000163930	ENSG00000215251
ENSG00000163930	ENSG00000215440
ENSG00000163930	ENSG00000215447
ENSG00000163930	ENSG00000215472
ENSG00000163930	ENSG00000215717
ENSG00000163930	ENSG00000215908
ENSG00000163930	ENSG00000217442
ENSG00000163930	ENSG00000217555
ENSG00000163930	ENSG00000218891
ENSG00000163930	ENSG00000219410
ENSG00000163930	ENSG00000219545
ENSG00000163930	ENSG00000220205
ENSG00000163930	ENSG00000220891
ENSG00000163930	ENSG00000221821
ENSG00000163930	ENSG00000221838
ENSG00000163930	ENSG00000221886
ENSG00000163930	ENSG00000221944
ENSG00000163930	ENSG00000221983
ENSG00000163930	ENSG00000221988
ENSG00000163930	ENSG00000223109
ENSG00000163930	ENSG00000223501
ENSG00000163930	ENSG00000223745
ENSG00000163930	ENSG00000223773
ENSG00000163930	ENSG00000223837
ENSG00000163930	ENSG00000224023
ENSG00000163930	ENSG00000224032
ENSG00000163930	ENSG00000224281
ENSG00000163930	ENSG00000224358
ENSG00000163930	ENSG00000224418
ENSG00000163930	ENSG00000224470
ENSG00000163930	ENSG00000224536
ENSG00000163930	ENSG00000224687
ENSG00000163930	ENSG00000224699
ENSG00000163930	ENSG00000224805
ENSG00000163930	ENSG00000224810
ENSG00000163930	ENSG00000225470
ENSG00000163930	ENSG00000225506
ENSG00000163930	ENSG00000225648
ENSG00000163930	ENSG00000225793
ENSG00000163930	ENSG00000225880
ENSG00000163930	ENSG00000225921
ENSG00000163930	ENSG00000225945
ENSG00000163930	ENSG00000226137
ENSG00000163930	ENSG00000226266
ENSG00000163930	ENSG00000226754
ENSG00000163930	ENSG00000226864
ENSG00000163930	ENSG00000226889
ENSG00000163930	ENSG00000226912
ENSG00000163930	ENSG00000227036
ENSG00000163930	ENSG00000227165
ENSG00000163930	ENSG00000227218
ENSG00000163930	ENSG00000227252
ENSG00000163930	ENSG00000227268
ENSG00000163930	ENSG00000227372
ENSG00000163930	ENSG00000227477
ENSG00000163930	ENSG00000227492
ENSG00000163930	ENSG00000227627
ENSG00000163930	ENSG00000227775
ENSG00000163930	ENSG00000227896
ENSG00000163930	ENSG00000227906
ENSG00000163930	ENSG00000228084
ENSG00000163930	ENSG00000228274
ENSG00000163930	ENSG00000228293
ENSG00000163930	ENSG00000228327
ENSG00000163930	ENSG00000228412
ENSG00000163930	ENSG00000228414
ENSG00000163930	ENSG00000228451
ENSG00000163930	ENSG00000228474
ENSG00000163930	ENSG00000228775
ENSG00000163930	ENSG00000228794
ENSG00000163930	ENSG00000228809
ENSG00000163930	ENSG00000229043
ENSG00000163930	ENSG00000229388
ENSG00000163930	ENSG00000229833
ENSG00000163930	ENSG00000230082
ENSG00000163930	ENSG00000230487
ENSG00000163930	ENSG00000230510
ENSG00000163930	ENSG00000230613
ENSG00000163930	ENSG00000230753
ENSG00000163930	ENSG00000230989
ENSG00000163930	ENSG00000231128
ENSG00000163930	ENSG00000231500
ENSG00000163930	ENSG00000231607
ENSG00000163930	ENSG00000231770
ENSG00000163930	ENSG00000231871
ENSG00000163930	ENSG00000232388
ENSG00000163930	ENSG00000232412
ENSG00000163930	ENSG00000232442
ENSG00000163930	ENSG00000232645
ENSG00000163930	ENSG00000232860
ENSG00000163930	ENSG00000232907
ENSG00000163930	ENSG00000232995
ENSG00000163930	ENSG00000233006
ENSG00000163930	ENSG00000233016
ENSG00000163930	ENSG00000233325
ENSG00000163930	ENSG00000233369
ENSG00000163930	ENSG00000233382
ENSG00000163930	ENSG00000233461
ENSG00000163930	ENSG00000233527
ENSG00000163930	ENSG00000233927
ENSG00000163930	ENSG00000233937
ENSG00000163930	ENSG00000234171
ENSG00000163930	ENSG00000234371
ENSG00000163930	ENSG00000234492
ENSG00000163930	ENSG00000234608
ENSG00000163930	ENSG00000234616
ENSG00000163930	ENSG00000234719
ENSG00000163930	ENSG00000234912
ENSG00000163930	ENSG00000235106
ENSG00000163930	ENSG00000235159
ENSG00000163930	ENSG00000235185
ENSG00000163930	ENSG00000235194
ENSG00000163930	ENSG00000235453
ENSG00000163930	ENSG00000235530
ENSG00000163930	ENSG00000235545
ENSG00000163930	ENSG00000235703
ENSG00000163930	ENSG00000235706
ENSG00000163930	ENSG00000235790
ENSG00000163930	ENSG00000235897
ENSG00000163930	ENSG00000236088
ENSG00000163930	ENSG00000236104
ENSG00000163930	ENSG00000236144
ENSG00000163930	ENSG00000236287
ENSG00000163930	ENSG00000236297
ENSG00000163930	ENSG00000236617
ENSG00000163930	ENSG00000236677
ENSG00000163930	ENSG00000236751
ENSG00000163930	ENSG00000236753
ENSG00000163930	ENSG00000236859
ENSG00000163930	ENSG00000237037
ENSG00000163930	ENSG00000237190
ENSG00000163930	ENSG00000237298
ENSG00000163930	ENSG00000237491
ENSG00000163930	ENSG00000237765
ENSG00000163930	ENSG00000238260
ENSG00000163930	ENSG00000239219
ENSG00000163930	ENSG00000239672
ENSG00000163930	ENSG00000239789
ENSG00000163930	ENSG00000239827
ENSG00000163930	ENSG00000239857
ENSG00000163930	ENSG00000240006
ENSG00000163930	ENSG00000240137
ENSG00000163930	ENSG00000240230
ENSG00000163930	ENSG00000240344
ENSG00000163930	ENSG00000240356
ENSG00000163930	ENSG00000240370
ENSG00000163930	ENSG00000241388
ENSG00000163930	ENSG00000241468
ENSG00000163930	ENSG00000241852
ENSG00000163930	ENSG00000241878
ENSG00000163930	ENSG00000242125
ENSG00000163930	ENSG00000242242
ENSG00000163930	ENSG00000242288
ENSG00000163930	ENSG00000242338
ENSG00000163930	ENSG00000242372
ENSG00000163930	ENSG00000242485
ENSG00000163930	ENSG00000243147
ENSG00000163930	ENSG00000243176
ENSG00000163930	ENSG00000243207
ENSG00000163930	ENSG00000243279
ENSG00000163930	ENSG00000243317
ENSG00000163930	ENSG00000243406
ENSG00000163930	ENSG00000243710
ENSG00000163930	ENSG00000243725
ENSG00000163930	ENSG00000244038
ENSG00000163930	ENSG00000244184
ENSG00000163930	ENSG00000244405
ENSG00000163930	ENSG00000245017
ENSG00000163930	ENSG00000245248
ENSG00000163930	ENSG00000245534
ENSG00000163930	ENSG00000245556
ENSG00000163930	ENSG00000245680
ENSG00000163930	ENSG00000245958
ENSG00000163930	ENSG00000245975
ENSG00000163930	ENSG00000246145
ENSG00000163930	ENSG00000246985
ENSG00000163930	ENSG00000247077
ENSG00000163930	ENSG00000247092
ENSG00000163930	ENSG00000247151
ENSG00000163930	ENSG00000247240
ENSG00000163930	ENSG00000247324
ENSG00000163930	ENSG00000247363
ENSG00000163930	ENSG00000247572
ENSG00000163930	ENSG00000247708
ENSG00000163930	ENSG00000247828
ENSG00000163930	ENSG00000248008
ENSG00000163930	ENSG00000248124
ENSG00000163930	ENSG00000248333
ENSG00000163930	ENSG00000248802
ENSG00000163930	ENSG00000248919
ENSG00000163930	ENSG00000248925
ENSG00000163930	ENSG00000248932
ENSG00000163930	ENSG00000249915
ENSG00000163930	ENSG00000250220
ENSG00000163930	ENSG00000250299
ENSG00000163930	ENSG00000250365
