ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	tf	cond
EMSY	EMSY	22/25	2343/5985	5.876713925134657e-7	1.0292346839796704e-4	5.9465082651773596e-5	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	22	ENSG00000160908	luma
SIN3B	SIN3B	22/25	2375/5985	7.738606646463687e-7	1.0292346839796704e-4	5.9465082651773596e-5	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	22	ENSG00000160908	luma
HSF1	HSF1	24/25	3207/5985	3.6748219009256314e-6	2.8910515593099495e-4	1.670334498057984e-4	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
BAP1	BAP1	18/25	1660/5985	5.15450818064871e-6	2.8910515593099495e-4	1.670334498057984e-4	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000197037	18	ENSG00000160908	luma
SIX5	SIX5	24/25	3262/5985	5.434307442311935e-6	2.8910515593099495e-4	1.670334498057984e-4	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
EBF3	EBF3	17/25	1570/5985	1.4127953035527878e-5	5.591412783438929e-4	3.230495711840458e-4	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000157259/ENSG00000161057/ENSG00000166526/ENSG00000170632/ENSG00000196652	17	ENSG00000160908	luma
ZNF574	ZNF574	22/25	2756/5985	1.520660798247446e-5	5.591412783438929e-4	3.230495711840458e-4	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	22	ENSG00000160908	luma
ZNF444	ZNF444	15/25	1222/5985	1.681627904793663e-5	5.591412783438929e-4	3.230495711840458e-4	ENSG00000064419/ENSG00000105819/ENSG00000105821/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000196652/ENSG00000197037/ENSG00000214253	15	ENSG00000160908	luma
MIER3	MIER3	22/25	2807/5985	2.1820474481122443e-5	6.449162457753967e-4	3.7260693266010257e-4	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000196652/ENSG00000197037/ENSG00000214253	22	ENSG00000160908	luma
ARRB1	ARRB1	20/25	2306/5985	2.7296322869656755e-5	7.260821883328698e-4	4.1950138304946175e-4	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000170632/ENSG00000196652/ENSG00000197037/ENSG00000214253	20	ENSG00000160908	luma
ARID4B	ARID4B	25/25	3984/5985	3.718845590805549e-5	8.279709347984814e-4	4.783686445610537e-4	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	25	ENSG00000160908	luma
SETX	SETX	13/25	969/5985	3.735207224654803e-5	8.279709347984814e-4	4.783686445610537e-4	ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000179562	13	ENSG00000160908	luma
EHF	EHF	18/25	1970/5985	7.072005425609684e-5	0.0014470411101632121	8.360427466712663e-4	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000161057/ENSG00000166526/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	18	ENSG00000160908	luma
TBL1XR1	TBL1XR1	21/25	2721/5985	8.214972739116723e-5	0.0015608448204321773	9.01793999933114e-4	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	21	ENSG00000160908	luma
ZNF324	ZNF324	13/25	1063/5985	1.021085965088262e-4	0.0018107257780898515	0.0010461652694939386	ENSG00000105793/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000160917/ENSG00000161057/ENSG00000170260/ENSG00000197037/ENSG00000214253	13	ENSG00000160908	luma
RFXANK	RFXANK	16/25	1622/5985	1.1999204196580981e-4	0.0019948676976815883	0.0011525551399347521	ENSG00000064419/ENSG00000105793/ENSG00000105821/ENSG00000105856/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000135241/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	16	ENSG00000160908	luma
NUP153	NUP153	11/25	783/5985	1.39337929657767e-4	0.0021802287817038837	0.001259649395048544	ENSG00000064419/ENSG00000105879/ENSG00000106244/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000197037/ENSG00000214253	11	ENSG00000160908	luma
NFIL3	NFIL3	19/25	2304/5985	1.50567759821186e-4	0.0022105543214138617	0.001277170284631673	ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000196652/ENSG00000197037	19	ENSG00000160908	luma
IRF2	IRF2	24/25	3782/5985	1.5789673724384728e-4	0.0022105543214138617	0.001277170284631673	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
SRC	SRC	19/25	2361/5985	2.2038367151366747e-4	0.0029311028311317777	0.0016934745284734446	ENSG00000064419/ENSG00000105793/ENSG00000105821/ENSG00000105856/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000196652/ENSG00000197037/ENSG00000214253	19	ENSG00000160908	luma
KDM3B	KDM3B	11/25	833/5985	2.4506612924922016e-4	0.0031041709704901217	0.001793466409543165	ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106246/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260	11	ENSG00000160908	luma
BARX2	BARX2	9/25	564/5985	2.8209597542711294e-4	0.0034107967938005477	0.001970622603462129	ENSG00000064419/ENSG00000105856/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000196652	9	ENSG00000160908	luma
GABPB1	GABPB1	25/25	4364/5985	3.650919914046685e-4	0.0042223682484192095	0.0024395162812394324	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	25	ENSG00000160908	luma
NR4A1	NR4A1	18/25	2215/5985	3.940369412559073e-4	0.0043672427655863065	0.002523219009796599	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000196652/ENSG00000197037	18	ENSG00000160908	luma
GTF2F1	GTF2F1	25/25	4420/5985	5.02597312024341e-4	0.0051535506634356265	0.0029775164102160724	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	25	ENSG00000160908	luma
PIAS1	PIAS1	19/25	2494/5985	5.113853140030953e-4	0.0051535506634356265	0.0029775164102160724	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000168090/ENSG00000170260/ENSG00000196652/ENSG00000197037	19	ENSG00000160908	luma
CCAR2	CCAR2	16/25	1820/5985	5.231047665893306e-4	0.0051535506634356265	0.0029775164102160724	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000133606/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000197037/ENSG00000214253	16	ENSG00000160908	luma
ZNF770	ZNF770	11/25	923/5985	6.123888998772407e-4	0.005712455550251268	0.0033004294037858534	ENSG00000064419/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000128563/ENSG00000133606/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000196652/ENSG00000214253	11	ENSG00000160908	luma
SKI	SKI	21/25	3051/5985	6.227865073582209e-4	0.005712455550251268	0.0033004294037858534	ENSG00000048405/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000197037/ENSG00000214253	21	ENSG00000160908	luma
SMARCB1	SMARCB1	23/25	3671/5985	6.57204882643341e-4	0.0058272166261042905	0.003366733784769396	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	23	ENSG00000160908	luma
BCLAF1	BCLAF1	12/25	1100/5985	6.843243119025852e-4	0.005871944095680246	0.003392575536087519	ENSG00000105793/ENSG00000105821/ENSG00000106244/ENSG00000106246/ENSG00000127993/ENSG00000133606/ENSG00000157259/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000197037/ENSG00000214253	12	ENSG00000160908	luma
SUMO1	SUMO1	6/25	278/5985	7.973185965709501e-4	0.006627710833996023	0.003829227470373642	ENSG00000105821/ENSG00000106244/ENSG00000127993/ENSG00000157259/ENSG00000161057/ENSG00000170260	6	ENSG00000160908	luma
FGFR1	FGFR1	23/25	3714/5985	8.314205390331929e-4	0.006701753435843312	0.0038720063380812174	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	23	ENSG00000160908	luma
FOXM1	FOXM1	25/25	4573/5985	0.0011794601710825416	0.009227541338469295	0.00533130603647217	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	25	ENSG00000160908	luma
BCL11A	BCL11A	18/25	2402/5985	0.001235700878014125	0.009391326672907348	0.005425934682407886	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106246/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170632/ENSG00000196652/ENSG00000214253	18	ENSG00000160908	luma
NSD2	NSD2	8/25	557/5985	0.0013840865554283245	0.010023515681529573	0.005791188324112851	ENSG00000105819/ENSG00000105856/ENSG00000105879/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000170260/ENSG00000197037	8	ENSG00000160908	luma
SNAI2	SNAI2	19/25	2669/5985	0.0014110436545812963	0.010023515681529573	0.005791188324112851	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000170260/ENSG00000170632/ENSG00000197037	19	ENSG00000160908	luma
TP53BP1	TP53BP1	24/25	4175/5985	0.0014319308116470819	0.010023515681529573	0.005791188324112851	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
DBP	DBP	7/25	436/5985	0.0015731568200105881	0.010472900142724825	0.00605082477577295	ENSG00000064419/ENSG00000105879/ENSG00000128563/ENSG00000135241/ENSG00000166526/ENSG00000179562/ENSG00000214253	7	ENSG00000160908	luma
CEBPD	CEBPD	20/25	2947/5985	0.0015748722019135076	0.010472900142724825	0.00605082477577295	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000135241/ENSG00000157259/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170632/ENSG00000196652/ENSG00000214253	20	ENSG00000160908	luma
KLF9	KLF9	24/25	4199/5985	0.001624571147066608	0.010539900612676043	0.006089534980018608	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
ESRRA	ESRRA	16/25	2003/5985	0.001694714579067213	0.010733192334092348	0.006201211241699576	ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000196652	16	ENSG00000160908	luma
HLF	HLF	7/25	455/5985	0.0020163823334521575	0.012473434899959859	0.007206654117111751	ENSG00000105793/ENSG00000105821/ENSG00000105856/ENSG00000106244/ENSG00000106245/ENSG00000160917/ENSG00000161057	7	ENSG00000160908	luma
FOXK1	FOXK1	12/25	1245/5985	0.002151312672776609	0.012691924391138306	0.007332888647036772	ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000161057/ENSG00000166526/ENSG00000170260	12	ENSG00000160908	luma
UBP1	UBP1	7/25	461/5985	0.0021750466297448152	0.012691924391138306	0.007332888647036772	ENSG00000105793/ENSG00000105819/ENSG00000127993/ENSG00000135241/ENSG00000157259/ENSG00000166526/ENSG00000196652	7	ENSG00000160908	luma
ZSCAN22	ZSCAN22	22/25	3580/5985	0.0022021428983588303	0.012691924391138306	0.007332888647036772	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	22	ENSG00000160908	luma
RBBP4	RBBP4	19/25	2755/5985	0.0022425580691109036	0.012691924391138306	0.007332888647036772	ENSG00000064419/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000196652/ENSG00000197037/ENSG00000214253	19	ENSG00000160908	luma
HCFC1	HCFC1	24/25	4289/5985	0.002586622809439323	0.014075791232092495	0.008132431815929974	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	24	ENSG00000160908	luma
STAT5B	STAT5B	25/25	4719/5985	0.0025929089111749334	0.014075791232092495	0.008132431815929974	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105856/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000127993/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000157259/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000170632/ENSG00000179562/ENSG00000196652/ENSG00000197037/ENSG00000214253	25	ENSG00000160908	luma
ZBTB48	ZBTB48	20/25	3077/5985	0.0030799917026540728	0.01638555585811967	0.009466921864999887	ENSG00000048405/ENSG00000064419/ENSG00000105793/ENSG00000105819/ENSG00000105821/ENSG00000105879/ENSG00000106244/ENSG00000106245/ENSG00000106246/ENSG00000128563/ENSG00000133606/ENSG00000135241/ENSG00000160917/ENSG00000161057/ENSG00000166526/ENSG00000168090/ENSG00000170260/ENSG00000196652/ENSG00000197037/ENSG00000214253	20	ENSG00000160908	luma
IRX2	IRX2	2/25	21/5985	0.00335102815514753	0.017477911554298883	0.010098041499515778	ENSG00000064419/ENSG00000161057	2	ENSG00000160908	luma
