comm1	comm2	terms1	terms2	jaccard
253	97	9	64	0
253	86	9	55	0
253	69	9	28	0
253	147	9	48	0
253	221	9	4	0
253	112	9	9	0
253	111	9	31	0
253	213	9	14	0
253	70	9	96	0
253	73	9	10	0
253	151	9	15	0
253	114	9	3	0
253	209	9	8	0
253	128	9	5	0
253	253	9	9	1
253	134	9	23	0
253	168	9	5	0
253	185	9	8	0
253	108	9	8	0
253	197	9	8	0
253	152	9	51	0
253	176	9	16	0
253	104	9	46	0
253	123	9	2	0
253	201	9	2	0
134	32	23	5	0
134	9	23	148	0
134	174	23	88	0
134	155	23	6	0
134	10	23	46	0
134	144	23	15	0
134	95	23	4	0
134	149	23	1	0.043478260869565216
134	120	23	8	0.03333333333333333
134	175	23	10	0
134	173	23	17	0
134	97	23	64	0
134	86	23	55	0.02631578947368421
134	69	23	28	0
134	147	23	48	0.028985507246376812
134	221	23	4	0
134	112	23	9	0.03225806451612903
134	111	23	31	0
134	213	23	14	0
134	70	23	96	0
134	73	23	10	0
134	151	23	15	0
134	114	23	3	0
134	209	23	8	0
134	128	23	5	0
134	253	23	9	0
134	134	23	23	1
134	168	23	5	0
134	185	23	8	0
134	108	23	8	0
134	197	23	8	0
134	152	23	51	0.0136986301369863
134	176	23	16	0
134	104	23	46	0.029850746268656716
134	123	23	2	0
134	201	23	2	0
168	32	5	5	0
168	9	5	148	0
168	174	5	88	0
168	155	5	6	0
168	10	5	46	0
168	144	5	15	0
168	95	5	4	0
168	149	5	1	0
168	120	5	8	0
168	175	5	10	0
168	173	5	17	0
168	97	5	64	0.029850746268656716
168	86	5	55	0
168	69	5	28	0
168	147	5	48	0
168	221	5	4	0
168	112	5	9	0
168	111	5	31	0
168	213	5	14	0
168	70	5	96	0
168	73	5	10	0
168	151	5	15	0
168	114	5	3	0
168	209	5	8	0
168	128	5	5	0
168	253	5	9	0
168	134	5	23	0
168	168	5	5	1
168	185	5	8	0
168	108	5	8	0
168	197	5	8	0
168	152	5	51	0
168	176	5	16	0
168	104	5	46	0
168	123	5	2	0
168	201	5	2	0
185	32	8	5	0
185	9	8	148	0
185	174	8	88	0
185	155	8	6	0
185	10	8	46	0
185	144	8	15	0
185	95	8	4	0
185	149	8	1	0
185	120	8	8	0
185	175	8	10	0
185	173	8	17	0
185	97	8	64	0
185	86	8	55	0
185	69	8	28	0
185	147	8	48	0
185	221	8	4	0
185	112	8	9	0
185	111	8	31	0
185	213	8	14	0
185	70	8	96	0
185	73	8	10	0
185	151	8	15	0
185	114	8	3	0
185	209	8	8	0
185	128	8	5	0
185	253	8	9	0
185	134	8	23	0
185	168	8	5	0
185	185	8	8	1
185	108	8	8	0
185	197	8	8	0
185	152	8	51	0
185	176	8	16	0
185	104	8	46	0
185	123	8	2	0
185	201	8	2	0
108	32	8	5	0
108	9	8	148	0
108	174	8	88	0.043478260869565216
108	155	8	6	0
108	10	8	46	0
108	144	8	15	0
108	95	8	4	0
108	149	8	1	0
108	120	8	8	0
108	175	8	10	0
108	173	8	17	0
108	97	8	64	0
108	86	8	55	0
108	69	8	28	0
108	147	8	48	0
108	221	8	4	0
108	112	8	9	0
108	111	8	31	0
108	213	8	14	0
108	70	8	96	0
108	73	8	10	0
108	151	8	15	0
108	114	8	3	0
108	209	8	8	0
108	128	8	5	0
108	253	8	9	0
108	134	8	23	0
108	168	8	5	0
108	185	8	8	0
108	108	8	8	1
108	197	8	8	0
108	152	8	51	0
108	176	8	16	0
108	104	8	46	0
108	123	8	2	0
108	201	8	2	0
197	32	8	5	0
197	9	8	148	0
197	174	8	88	0
197	155	8	6	0
197	10	8	46	0
197	144	8	15	0
197	95	8	4	0
197	149	8	1	0
197	120	8	8	0
197	175	8	10	0
197	173	8	17	0.47058823529411764
197	97	8	64	0.02857142857142857
197	86	8	55	0
197	69	8	28	0
197	147	8	48	0
197	221	8	4	0
197	112	8	9	0
197	111	8	31	0
197	213	8	14	0
197	70	8	96	0
197	73	8	10	0
197	151	8	15	0.5333333333333333
197	114	8	3	0
197	209	8	8	0
197	128	8	5	0
197	253	8	9	0
197	134	8	23	0
197	168	8	5	0
197	185	8	8	0
197	108	8	8	0
197	197	8	8	1
197	152	8	51	0
197	176	8	16	0
197	104	8	46	0
197	123	8	2	0
197	201	8	2	0
152	32	51	5	0
152	9	51	148	0.08743169398907104
152	174	51	88	0.007246376811594203
152	155	51	6	0
152	10	51	46	0
152	144	51	15	0
152	95	51	4	0
152	149	51	1	0
152	120	51	8	0
152	175	51	10	0
152	173	51	17	0.030303030303030304
152	97	51	64	0.008771929824561403
152	86	51	55	0
152	69	51	28	0
152	147	51	48	0
152	221	51	4	0
152	112	51	9	0
152	111	51	31	0
152	213	51	14	0
152	70	51	96	0.00684931506849315
152	73	51	10	0
152	151	51	15	0
152	114	51	3	0
152	209	51	8	0
152	128	51	5	0
152	253	51	9	0
152	134	51	23	0.0136986301369863
152	168	51	5	0
152	185	51	8	0
152	108	51	8	0
152	197	51	8	0
152	152	51	51	1
152	176	51	16	0
152	104	51	46	0
152	123	51	2	0
152	201	51	2	0
176	32	16	5	0
176	9	16	148	0
176	174	16	88	0
176	155	16	6	0
176	10	16	46	0
176	144	16	15	0
176	95	16	4	0
176	149	16	1	0
176	120	16	8	0
176	175	16	10	0
176	173	16	17	0
176	97	16	64	0.012658227848101266
176	86	16	55	0
176	69	16	28	0
176	147	16	48	0
176	221	16	4	0
176	112	16	9	0
176	111	16	31	0
176	213	16	14	0
176	70	16	96	0
176	73	16	10	0
176	151	16	15	0
176	114	16	3	0
176	209	16	8	0
176	128	16	5	0
176	253	16	9	0
176	134	16	23	0
176	168	16	5	0
176	185	16	8	0
176	108	16	8	0
176	197	16	8	0
176	152	16	51	0
176	176	16	16	1
176	104	16	46	0
176	123	16	2	0
176	201	16	2	0
104	32	46	5	0
104	9	46	148	0.0374331550802139
104	174	46	88	0.03875968992248062
104	155	46	6	0
104	10	46	46	0
104	144	46	15	0
104	95	46	4	0
104	149	46	1	0.021739130434782608
104	120	46	8	0.038461538461538464
104	175	46	10	0
104	173	46	17	0
104	97	46	64	0
